employeeExternalId,locationId,locationExternalId,type,currentBalance,availableBalance,accrued,carryOverBalance,taken
840774,2f9666a4-c5a1-4dc5-bba6-c062b5771ebd,72026,Personal,40,40,0,40,0
840774,2f9666a4-c5a1-4dc5-bba6-c062b5771ebd,72026,Take 5 Day,8,8,0,8,0
591374,0c3f839f-4475-423e-a963-8ed5db1924d2,480,Sick Earned,3.22,3.22,0,3.22,0
649850,702c44d6-7469-427b-a8c8-9b62604ad870,353,Sick Earned,11,11,0,11,0
730785,347f6793-05ce-43a6-bc2c-06a75b6a62cf,762,Vacation,16,16,0,16,0
730785,347f6793-05ce-43a6-bc2c-06a75b6a62cf,762,Personal,16,16,0,16,0
730785,347f6793-05ce-43a6-bc2c-06a75b6a62cf,762,Take 5 Day,8,8,0,8,0
844039,387d8f89-9cd7-4209-a083-ea1d83c680fc,1364,Sick Earned,0,0,0,0,0
828771,9d37885b-045a-4142-b10a-fbcd43304c18,7148,Personal,7.08,7.08,0,7.08,0
772154,afb25a7f-7a61-46af-b00e-052ef6494922,913,Vacation,0,0,0,0,0
772154,afb25a7f-7a61-46af-b00e-052ef6494922,913,Personal,40,40,0,40,0
772154,afb25a7f-7a61-46af-b00e-052ef6494922,913,Take 5 Day,8,8,0,8,0
833758,4dda46d3-c3bf-4b82-9ce5-5824c98945ca,8031,Sick Earned,5.53,5.53,0,5.53,0
762477,ec20a091-fb34-4046-8515-4b5f9006659b,7001,Personal,12.52,12.52,0,12.52,0
843234,3e2d1f95-4da4-4d17-9ef1-cf1c7957adb9,4091,Sick Earned,10.12,10.12,0,10.12,0
801775,bed0b454-846b-41e5-8457-03c21c1cf3d5,741,Vacation,2,2,0,2,0
801775,bed0b454-846b-41e5-8457-03c21c1cf3d5,741,Sick Earned,9.1,9.1,0,9.1,0
783847,ef24963f-df2e-48a8-ab6e-a8b038772c1c,326,Sick Earned,24.5,24.5,0,24.5,0
840921,de74bd71-1b6c-4e2d-9981-9dd192335f9a,8149,Sick Earned,7,7,0,7,0
838090,ec4b7361-6e09-4222-8d9c-c5a0ce149069,8202,Sick Earned,0,0,0,0,0
843130,06c249b6-7755-4011-993b-1eb00fb1e2ec,758,Sick Earned,2.9,2.9,0,2.9,0
816226,19cf3301-b401-4309-a15e-9d8550cf30e9,1347,CA Sick,0,0,0,0,0
784764,a3be71d2-9f47-4dac-bd88-f317cccefdf5,628,Personal,40,40,0,40,0
784764,a3be71d2-9f47-4dac-bd88-f317cccefdf5,628,Vacation,0,0,0,0,0
784764,a3be71d2-9f47-4dac-bd88-f317cccefdf5,628,Take 5 Day,8,8,0,8,0
221512,904335b1-04fa-4556-b2ad-e18537eefa86,912,Vacation,72,72,0,72,0
221512,904335b1-04fa-4556-b2ad-e18537eefa86,912,Personal,17,17,0,17,0
221512,904335b1-04fa-4556-b2ad-e18537eefa86,912,Take 5 Day,8,8,0,8,0
586348,256b4300-e3a3-405d-ab55-ff6c844cd442,309,Vacation,96,96,0,96,0
586348,256b4300-e3a3-405d-ab55-ff6c844cd442,309,Personal,40,40,0,40,0
586348,256b4300-e3a3-405d-ab55-ff6c844cd442,309,Take 5 Day,8,8,0,8,0
707379,b9a44770-5c55-45ba-b03c-ae5b64475e64,62051,Vacation,80,80,0,80,0
707379,b9a44770-5c55-45ba-b03c-ae5b64475e64,62051,Personal,40,40,0,40,0
707379,b9a44770-5c55-45ba-b03c-ae5b64475e64,62051,Take 5 Day,8,8,0,8,0
529262,7badcd7b-b52b-44d3-a595-77a6f05d869e,1119,Personal,45,45,0,45,0
529262,7badcd7b-b52b-44d3-a595-77a6f05d869e,1119,Vacation,27,27,0,27,0
529262,7badcd7b-b52b-44d3-a595-77a6f05d869e,1119,Take 5 Day,9,9,0,9,0
822606,e9268276-d69a-4f58-bd42-921e3d853d2b,578,Vacation,66.25,66.25,0,66.25,0
822606,e9268276-d69a-4f58-bd42-921e3d853d2b,578,Personal,40,40,0,40,0
822606,e9268276-d69a-4f58-bd42-921e3d853d2b,578,Take 5 Day,8,8,0,8,0
845047,43775022-376e-4165-a34a-374ffd6a3c81,1311,CA Sick,2.12,2.12,0,2.12,0
844594,5cce0687-6be8-4f5d-87da-d850a5d2e7fe,1387,CA Sick,3.23,3.23,0,3.23,0
769743,5c886cf4-6b10-4b64-b774-d148adf05b88,1422,CA Sick,1.47,1.47,0,1.47,0
792182,1d248aa5-463b-4ae1-b89e-d17fcdc56776,488,Sick Earned,4,4,0,4,0
822059,7f29a14b-4be4-416b-8ebc-01ca5c887e1d,8156,Sick Earned,21,21,0,21,0
810981,204eae4d-c73d-470c-bf85-4a5c48522ad1,355,Sick Earned,10.87,10.87,0,10.87,0
692422,c3291077-b131-4948-b01d-f0743f0241d1,6004,Vacation,56,56,0,56,0
692422,c3291077-b131-4948-b01d-f0743f0241d1,6004,Personal,40,40,0,40,0
692422,c3291077-b131-4948-b01d-f0743f0241d1,6004,Take 5 Day,8,8,0,8,0
837909,c4dc87e5-36a9-4476-a27b-c46e46d1bc8a,626,Vacation,25.42,25.42,0,25.42,0
837909,c4dc87e5-36a9-4476-a27b-c46e46d1bc8a,626,Personal,40,40,0,40,0
837909,c4dc87e5-36a9-4476-a27b-c46e46d1bc8a,626,Take 5 Day,8,8,0,8,0
816717,bea296a1-9df8-4306-bf45-df9600e03b4f,3087,Sick Earned,5,5,0,5,0
839774,96d2ff5a-dba3-4d42-843b-34a93783095d,329,Sick Earned,5.43,5.43,0,5.43,0
836913,fdf31079-ac54-4f83-8e80-c685a00b6c76,3091,Sick Earned,0,0,0,0,0
603157,6bef5aae-650e-4c65-9085-8054e6ab93db,417,Sick Earned,4,4,0,4,0
837241,36ccb8ad-9bb0-46ee-9d5f-75f6236bb64b,1446,CA Sick,7.52,7.52,0,7.52,0
832971,a57da515-6f70-4c12-b041-5e6afb549d3b,4089,Vacation,40.33,40.33,0,40.33,0
832971,a57da515-6f70-4c12-b041-5e6afb549d3b,4089,Personal,40,40,0,40,0
832971,a57da515-6f70-4c12-b041-5e6afb549d3b,4089,Take 5 Day,8,8,0,8,0
708268,2c87e27f-9a87-4f19-85c3-4e8b83cd4c5c,706,Personal,0,0,0,0,0
824139,e66e299b-9ea7-4c3c-98fc-4ec7822a9489,1449,CA Sick,20,20,0,20,0
821021,04ad315a-18a5-4a0d-9dbf-e8f4ac578bda,1462,CA Sick,14.55,14.55,0,14.55,0
751548,07e8c1f0-482a-47be-8ab4-43cee6dc89f2,5096,Vacation,32,32,0,32,0
751548,07e8c1f0-482a-47be-8ab4-43cee6dc89f2,5096,Personal,8,8,0,8,0
751548,07e8c1f0-482a-47be-8ab4-43cee6dc89f2,5096,Take 5 Day,8,8,0,8,0
843463,d1576667-95fe-44de-abd7-da0e8548663c,5039,Vacation,15.38,15.38,0,15.38,0
843463,d1576667-95fe-44de-abd7-da0e8548663c,5039,Personal,40,40,0,40,0
843463,d1576667-95fe-44de-abd7-da0e8548663c,5039,Take 5 Day,8,8,0,8,0
826765,0e15969e-21ed-48cb-95dd-13c1c12c9fe5,3007,Sick Earned,0,0,0,0,0
824196,aae56029-21a0-4f5f-9077-14dfe352c483,1473,CA Sick,9.83,9.83,0,9.83,0
809295,ba18e2b7-74bc-4e11-85d6-0522027077f7,1165,Vacation,0,0,0,0,0
809295,ba18e2b7-74bc-4e11-85d6-0522027077f7,1165,Personal,40,40,0,40,0
809295,ba18e2b7-74bc-4e11-85d6-0522027077f7,1165,Take 5 Day,8,8,0,8,0
823149,d73d1c97-ca06-406c-ac8e-93e59362555a,1471,Vacation,24,24,0,24,0
823149,d73d1c97-ca06-406c-ac8e-93e59362555a,1471,CA Sick,48,48,0,48,0
823149,d73d1c97-ca06-406c-ac8e-93e59362555a,1471,Take 5 Day,16,16,0,16,0
823149,d73d1c97-ca06-406c-ac8e-93e59362555a,1471,WOW Week,0,0,0,0,0
831716,f7bb5de7-dc6a-4b90-96a9-e0c03e45c331,8040,Sick Earned,6,6,0,6,0
782952,f2f763ec-ad74-418c-ad40-6fe13fb6f52a,1118,Vacation,32,32,0,32,0
782952,f2f763ec-ad74-418c-ad40-6fe13fb6f52a,1118,Personal,40,40,0,40,0
782952,f2f763ec-ad74-418c-ad40-6fe13fb6f52a,1118,Take 5 Day,8,8,0,8,0
826942,e7738c00-40dd-4c77-94a1-730050507b8a,356,Sick Earned,7,7,0,7,0
802732,f9b30862-a7d6-48ec-b5f1-1e2dc6ee6f2c,1396,CA Sick,4,4,0,4,0
837997,65ba0365-dbf0-45b5-bc7c-7a686f4b7006,415,Sick Earned,3.33,3.33,0,3.33,0
747726,ec379314-7625-400d-b9f3-d58a4a40768d,564,Vacation,32,32,0,32,0
747726,ec379314-7625-400d-b9f3-d58a4a40768d,564,Personal,40,40,0,40,0
747726,ec379314-7625-400d-b9f3-d58a4a40768d,564,Take 5 Day,8,8,0,8,0
525012,6a0f46e4-fc82-4082-9dba-0c3e4d8b37c9,6003,Personal,45,45,0,45,0
525012,6a0f46e4-fc82-4082-9dba-0c3e4d8b37c9,6003,Vacation,63,63,0,63,0
525012,6a0f46e4-fc82-4082-9dba-0c3e4d8b37c9,6003,Take 5 Day,9,9,0,9,0
751973,71b3eacb-3a55-4bcd-83b1-b07d291cbc22,481,Sick Earned,4,4,0,4,0
840591,70993f04-7d40-41d7-806c-700ff3df2230,8291,Sick Earned,3.68,3.68,0,3.68,0
220716,09970a25-0abe-4a1c-845b-22c66302b184,472,Personal,36,36,0,36,0
220716,09970a25-0abe-4a1c-845b-22c66302b184,472,Vacation,72,72,0,72,0
220716,09970a25-0abe-4a1c-845b-22c66302b184,472,Take 5 Day,8,8,0,8,0
840383,30b4d1eb-9fc9-428a-a536-7d62b8fae5e0,1502,CA Sick,2.8,2.8,0,2.8,0
846021,5dc8741b-70b1-4119-b7d8-fabb3bd4d196,3018,Sick Earned,2.15,2.15,0,2.15,0
845425,60258b59-dc5e-444b-9d34-a69f78b25de8,1513,Sick Earned,2.58,2.58,0,2.58,0
806075,2f8d4997-81b8-4a17-97a5-d69fe9640de8,8100,Sick Earned,20.37,20.37,0,20.37,0
806285,3878e249-7b07-46bd-b286-c017a5e62bfd,1333,CA Sick,25.95,25.95,0,25.95,0
840278,3082972d-8f65-481b-a845-b415de6ac3bb,7011,Vacation,4.27,4.27,0,4.27,0
840278,3082972d-8f65-481b-a845-b415de6ac3bb,7011,Sick Earned,4.27,4.27,0,4.27,0
799890,1467d8fc-d8b7-4454-8d89-50c972d75897,349,Sick Earned,4,4,0,4,0
788056,bceeda67-d3b5-45bf-8c34-30fec3fc3432,158,Personal,43,43,0,43,0
788056,bceeda67-d3b5-45bf-8c34-30fec3fc3432,158,Vacation,17,17,0,17,0
788056,bceeda67-d3b5-45bf-8c34-30fec3fc3432,158,Take 5 Day,9,9,0,9,0
840163,03e82b69-b6ca-469d-ac69-d6c7b0d74af2,7166,Vacation,3.13,3.13,0,3.13,0
840163,03e82b69-b6ca-469d-ac69-d6c7b0d74af2,7166,Sick Earned,3.13,3.13,0,3.13,0
302007,96d2ff5a-dba3-4d42-843b-34a93783095d,329,Personal,37,37,0,37,0
302007,96d2ff5a-dba3-4d42-843b-34a93783095d,329,Vacation,53,53,0,53,0
302007,96d2ff5a-dba3-4d42-843b-34a93783095d,329,Take 5 Day,9,9,0,9,0
838100,5b509f01-ae51-4b12-8e08-99bf7f9b6bf9,4023,Sick Earned,0,0,0,0,0
845312,3bae9d6d-a4a0-44dc-a3a2-538da90f42b9,482,Sick Earned,2.55,2.55,0,2.55,0
553576,048f36af-2acd-4f51-bd8f-54ab8e113dd0,1324,CA Sick,48,48,0,48,0
823982,ffe91bb7-08aa-41cb-afb8-b679c72200ec,1464,CA Sick,1.97,1.97,0,1.97,0
741073,bef76bf9-0191-4881-a5b1-3069e3ad0575,3008,Vacation,19.87,19.87,0,19.87,0
741073,bef76bf9-0191-4881-a5b1-3069e3ad0575,3008,Personal,40,40,0,40,0
741073,bef76bf9-0191-4881-a5b1-3069e3ad0575,3008,Take 5 Day,8,8,0,8,0
783528,0b192e86-03e3-478f-a583-4a611e57cb83,7100,Vacation,14,14,0,14,0
783528,0b192e86-03e3-478f-a583-4a611e57cb83,7100,Personal,40,40,0,40,0
783528,0b192e86-03e3-478f-a583-4a611e57cb83,7100,Take 5 Day,8,8,0,8,0
844691,2b53aa67-b334-4e2b-929b-08b5cac89780,4074,Vacation,12.95,12.95,0,12.95,0
844691,2b53aa67-b334-4e2b-929b-08b5cac89780,4074,Personal,40,40,0,40,0
844691,2b53aa67-b334-4e2b-929b-08b5cac89780,4074,Take 5 Day,8,8,0,8,0
767367,84727fed-6de4-4c54-99b1-56fd883fe78e,7097,Personal,35,35,0,35,0
767367,84727fed-6de4-4c54-99b1-56fd883fe78e,7097,Vacation,39,39,0,39,0
767367,84727fed-6de4-4c54-99b1-56fd883fe78e,7097,Take 5 Day,9,9,0,9,0
779563,5ed77b29-49ee-453f-b60e-1eccdc712a99,219,Sick Earned,13,13,0,13,0
836401,8c41625f-1f8e-43e2-9228-3a51810149f4,411,Sick Earned,10.42,10.42,0,10.42,0
542488,175900e6-4fa3-444a-9dd4-c709eff5a35e,206,Vacation,0,0,0,0,0
542488,175900e6-4fa3-444a-9dd4-c709eff5a35e,206,Personal,40,40,0,40,0
542488,175900e6-4fa3-444a-9dd4-c709eff5a35e,206,Take 5 Day,8,8,0,8,0
822309,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,Sick Earned,0,0,0,0,0
792217,7db5ba9b-ecc4-48ce-bc7f-32ace72a37d7,7134,Personal,40,40,0,40,0
792217,7db5ba9b-ecc4-48ce-bc7f-32ace72a37d7,7134,Vacation,41,41,0,41,0
792217,7db5ba9b-ecc4-48ce-bc7f-32ace72a37d7,7134,Take 5 Day,9,9,0,9,0
782207,0e6cf6fe-8f9a-4ba8-9f48-5ac90d99b45e,305,Sick Earned,15.2,15.2,0,15.2,0
727622,096a9a64-422f-463b-9ae5-06481e79606f,517,Vacation,64,64,0,64,0
727622,096a9a64-422f-463b-9ae5-06481e79606f,517,Personal,8,8,0,8,0
727622,096a9a64-422f-463b-9ae5-06481e79606f,517,Take 5 Day,8,8,0,8,0
561097,f95cec9b-1e2e-4afd-aed6-d2af969ae574,6024,Personal,45,45,0,45,0
561097,f95cec9b-1e2e-4afd-aed6-d2af969ae574,6024,Vacation,55,55,0,55,0
561097,f95cec9b-1e2e-4afd-aed6-d2af969ae574,6024,Take 5 Day,9,9,0,9,0
841871,f5d39809-467c-4274-923a-302a7b431a07,7204,Personal,1.75,1.75,0,1.75,0
511981,2ae13f90-6e58-4943-9686-afb09938c03c,673,Vacation,0,0,0,0,0
511981,2ae13f90-6e58-4943-9686-afb09938c03c,673,Personal,40,40,0,40,0
511981,2ae13f90-6e58-4943-9686-afb09938c03c,673,Take 5 Day,8,8,0,8,0
819814,702c44d6-7469-427b-a8c8-9b62604ad870,353,Sick Earned,15.22,15.22,0,15.22,0
725485,2f8d4997-81b8-4a17-97a5-d69fe9640de8,8100,Personal,40,40,0,40,0
725485,2f8d4997-81b8-4a17-97a5-d69fe9640de8,8100,Vacation,0,0,0,0,0
725485,2f8d4997-81b8-4a17-97a5-d69fe9640de8,8100,Take 5 Day,8,8,0,8,0
791508,0ce3082f-f1bc-4a11-a05a-a74d3beafd9a,343,Sick Earned,6.58,6.58,0,6.58,0
834730,0d5bbf76-a480-4c9c-a968-c5441e2ba8e5,312,Sick Earned,9.35,9.35,0,9.35,0
841096,31ca69fb-5ab8-41c0-adb1-e81a4a28ef70,8233,Sick Earned,0.97,0.97,0,0.97,0
826457,a6ef24db-4c4a-41db-9cf5-b1de3ee70507,342,Sick Earned,7.8,7.8,0,7.8,0
709523,d1eb5212-c9da-41fd-806f-b0cda58a1638,99400,Vacation,120,120,120,0,0
709523,d1eb5212-c9da-41fd-806f-b0cda58a1638,99400,Personal,40,40,40,0,0
709523,d1eb5212-c9da-41fd-806f-b0cda58a1638,99400,Take 5 Day,0,0,0,0,0
709523,d1eb5212-c9da-41fd-806f-b0cda58a1638,99400,WOW Week,0,0,0,0,0
801455,38b19354-f1db-454a-b6fb-f6a95ad7d29d,487,Sick Earned,7.87,7.87,0,7.87,0
782266,80278748-431b-4e02-b02f-531d04e92763,75000,Vacation,120,120,120,0,0
782266,80278748-431b-4e02-b02f-531d04e92763,75000,Personal,40,40,40,0,0
782266,80278748-431b-4e02-b02f-531d04e92763,75000,Take 5 Day,0,0,0,0,0
782266,80278748-431b-4e02-b02f-531d04e92763,75000,WOW Week,0,0,0,0,0
810900,3bdada32-5332-4020-b187-70f4e035076e,752,Sick Earned,22.6,22.6,0,22.6,0
789775,819b6a51-2e54-4655-8b48-f2dd9739bf7a,408,Sick Earned,15.4,15.4,0,15.4,0
829990,ae61c163-df8a-434c-b7a4-5da74c4ac0a5,246,Sick Earned,8.27,8.27,0,8.27,0
530902,846a2586-bb9f-418f-8539-570779ede496,8008,Personal,56,56,0,56,0
530902,846a2586-bb9f-418f-8539-570779ede496,8008,Vacation,0,0,0,0,0
530902,846a2586-bb9f-418f-8539-570779ede496,8008,Take 5 Day,8,8,0,8,0
775317,89feeb7d-506e-4d97-98c8-d35c8b4ab5c9,235,Sick Earned,0,0,0,0,0
578958,fbcc6462-238a-492d-a198-9387be2f5121,681,Personal,45,45,0,45,0
578958,fbcc6462-238a-492d-a198-9387be2f5121,681,Vacation,90,90,0,90,0
578958,fbcc6462-238a-492d-a198-9387be2f5121,681,Take 5 Day,9,9,0,9,0
772806,0bdd0954-3de5-4097-ae0a-0b09e3990864,8009,Sick Earned,4,4,0,4,0
626011,f9ce413c-aa34-41dc-b025-79f4ed92be9b,76000,Personal,40,40,40,0,0
626011,f9ce413c-aa34-41dc-b025-79f4ed92be9b,76000,Vacation,120,120,120,0,0
626011,f9ce413c-aa34-41dc-b025-79f4ed92be9b,76000,Take 5 Day,0,0,0,0,0
626011,f9ce413c-aa34-41dc-b025-79f4ed92be9b,76000,WOW Week,0,0,0,0,0
835371,4049fc59-6903-4004-b020-c9e327550c68,1478,CA Sick,7.27,7.27,0,7.27,0
807547,ab663842-d9d8-4884-a584-3b35ba8a0438,1359,Sick Earned,0,0,0,0,0
836267,51b31b3b-8732-4d81-abae-67510cc466fd,3036,Personal,24,24,0,24,0
836267,51b31b3b-8732-4d81-abae-67510cc466fd,3036,Vacation,16,16,0,16,0
836267,51b31b3b-8732-4d81-abae-67510cc466fd,3036,Take 5 Day,8,8,0,8,0
685060,445901ec-d94c-4949-95ee-3dc3d0e75752,304,Sick Earned,13.33,13.33,0,13.33,0
823586,75b44219-f6fb-4e33-9b64-4487cedee650,306,Sick Earned,20.55,20.55,0,20.55,0
825461,a5e151b2-ce78-4989-803d-fb18a409cd26,7044,Personal,14,14,0,14,0
825461,a5e151b2-ce78-4989-803d-fb18a409cd26,7044,Vacation,63.53,63.53,0,63.53,0
825461,a5e151b2-ce78-4989-803d-fb18a409cd26,7044,Take 5 Day,8,8,0,8,0
801700,9fb266ba-602d-4825-abff-0c1b9f3915d1,1391,CA Sick,23.65,23.65,0,23.65,0
824445,153b5040-026d-4f23-a42b-fe17a2b10ee5,1370,CA Sick,19.9,19.9,0,19.9,0
583130,8e2e5fa9-1222-4634-9aa1-f25767416382,314,Sick Earned,4,4,0,4,0
834123,0bdd0954-3de5-4097-ae0a-0b09e3990864,8009,Sick Earned,0,0,0,0,0
646539,670df965-45a8-4e0c-ae15-934334c87f03,701,Personal,12,12,0,12,0
824868,0a232668-f43d-4249-b839-698828b8fbe6,1367,Vacation,40,40,0,40,0
824868,0a232668-f43d-4249-b839-698828b8fbe6,1367,Personal,40,40,0,40,0
824868,0a232668-f43d-4249-b839-698828b8fbe6,1367,Take 5 Day,8,8,0,8,0
687402,8de751e4-17f7-47fe-977e-aaac57ebde77,324,Sick Earned,0,0,0,0,0
845165,b8f38e14-76a6-4e66-bfb5-42ff6cbd05b8,8276,Sick Earned,1.08,1.08,0,1.08,0
843819,d6650e5c-9e0c-45ce-8de5-ffe3cdb7e221,8007,Sick Earned,6.23,6.23,0,6.23,0
783341,d6869e72-ad2d-44de-9602-81c7f9ec30a0,3016,Sick Earned,0,0,0,0,0
619117,289c484e-4fa1-45d6-9f0f-0d48a7def5a3,351,Sick Earned,42.02,42.02,0,42.02,0
842712,d6869e72-ad2d-44de-9602-81c7f9ec30a0,3016,Sick Earned,5.62,5.62,0,5.62,0
843423,e849411c-e589-4fcf-a369-1659df37697a,1314,CA Sick,1.88,1.88,0,1.88,0
826536,9f9af542-4078-4562-9c4a-7b1d948318b0,71000,Vacation,120,120,120,0,0
826536,9f9af542-4078-4562-9c4a-7b1d948318b0,71000,Personal,40,40,40,0,0
826536,9f9af542-4078-4562-9c4a-7b1d948318b0,71000,Take 5 Day,0,0,0,0,0
826536,9f9af542-4078-4562-9c4a-7b1d948318b0,71000,WOW Week,0,0,0,0,0
838985,44a2e84c-603e-4409-b51a-191af04d6059,231,Sick Earned,5.87,5.87,0,5.87,0
791526,342559a7-6b66-4a9e-a1f6-574af0b075b3,743,Sick Earned,14,14,0,14,0
726330,347f6793-05ce-43a6-bc2c-06a75b6a62cf,762,Personal,45,45,0,45,0
726330,347f6793-05ce-43a6-bc2c-06a75b6a62cf,762,Vacation,72,72,0,72,0
726330,347f6793-05ce-43a6-bc2c-06a75b6a62cf,762,Take 5 Day,9,9,0,9,0
830425,01300797-feda-406f-bda5-7c0157c673b9,3050,Sick Earned,5,5,0,5,0
624289,63907e57-0daf-4c65-a7a6-5e5c74c25486,82000,Vacation,120,120,120,0,0
624289,63907e57-0daf-4c65-a7a6-5e5c74c25486,82000,Personal,40,40,40,0,0
624289,63907e57-0daf-4c65-a7a6-5e5c74c25486,82000,Take 5 Day,0,0,0,0,0
624289,63907e57-0daf-4c65-a7a6-5e5c74c25486,82000,WOW Week,0,0,0,0,0
753737,0c52070a-4955-494e-b5f5-22342bd7bdb6,7125,Personal,10.35,10.35,0,10.35,0
792033,81825f9e-cf75-4818-b41b-e80d545ee9c1,7094,Personal,5.45,5.45,0,5.45,0
774263,98e9f612-8344-444a-8180-c7f353442b9e,8109,Vacation,20.95,20.95,0,20.95,0
774263,98e9f612-8344-444a-8180-c7f353442b9e,8109,Personal,24,24,0,24,0
774263,98e9f612-8344-444a-8180-c7f353442b9e,8109,Take 5 Day,8,8,0,8,0
837774,c60c06d1-3c41-4253-852d-2fab69b5788e,8064,Sick Earned,0,0,0,0,0
780481,32fd2143-d789-4452-be2d-e167e4bd86e8,301,Sick Earned,25.43,25.43,0,25.43,0
839199,d6650e5c-9e0c-45ce-8de5-ffe3cdb7e221,8007,Sick Earned,0,0,0,0,0
706937,72b0dfa5-d51a-403f-90b2-9f2e13bf7edd,3049,Sick Earned,16.93,16.93,0,16.93,0
840536,e537464d-3c02-48de-8f6b-bd65f20baa8b,732,Personal,3.18,3.18,0,3.18,0
561878,a74357eb-7f06-4988-bfa9-6061df7cd89f,3022,Personal,45,45,0,45,0
561878,a74357eb-7f06-4988-bfa9-6061df7cd89f,3022,Vacation,54,54,0,54,0
561878,a74357eb-7f06-4988-bfa9-6061df7cd89f,3022,Take 5 Day,9,9,0,9,0
827431,8f76e7da-07f8-48a5-b632-fe64c43a179a,1404,Vacation,36,36,0,36,0
827431,8f76e7da-07f8-48a5-b632-fe64c43a179a,1404,CA Sick,48,48,0,48,0
827431,8f76e7da-07f8-48a5-b632-fe64c43a179a,1404,Take 5 Day,16,16,0,16,0
827431,8f76e7da-07f8-48a5-b632-fe64c43a179a,1404,WOW Week,0,0,0,0,0
787819,5a2ef9b4-8851-476b-84a2-a264f0dd92d6,164,Sick Earned,0,0,0,0,0
815106,9348a770-c0e1-4bfc-9fc3-223cdf616188,8032,Sick Earned,8,8,0,8,0
790829,2a7998c3-67cf-4595-9576-d187c5233dd4,804,Personal,18.25,18.25,0,18.25,0
841977,b7c3354c-5289-47cd-94ab-3d4026dbdc56,1371,CA Sick,9.18,9.18,0,9.18,0
794098,faf76cc6-4014-4cdc-b0d8-b34191772dc0,8187,Sick Earned,6,6,0,6,0
708263,5aca5ad5-eed1-4044-a02c-94ebdff1875a,1388,CA Sick,12.48,12.48,0,12.48,0
782123,bdcc954b-0036-43dd-913c-4129f806fd0f,1346,CA Sick,28.35,28.35,0,28.35,0
748055,e179d78b-6071-4893-88ec-6c4844ec885c,6163,Personal,45,45,0,45,0
748055,e179d78b-6071-4893-88ec-6c4844ec885c,6163,Vacation,57,57,0,57,0
748055,e179d78b-6071-4893-88ec-6c4844ec885c,6163,Take 5 Day,9,9,0,9,0
757091,da6c6206-4bc2-40fc-9319-858193895755,668,Vacation,80,80,0,80,0
757091,da6c6206-4bc2-40fc-9319-858193895755,668,Personal,16,16,0,16,0
757091,da6c6206-4bc2-40fc-9319-858193895755,668,Take 5 Day,8,8,0,8,0
786214,0e6cf6fe-8f9a-4ba8-9f48-5ac90d99b45e,305,Sick Earned,20.08,20.08,0,20.08,0
796181,445901ec-d94c-4949-95ee-3dc3d0e75752,304,Sick Earned,11,11,0,11,0
829679,2fdbb2dc-1910-47fc-b363-076c358062e2,3005,Sick Earned,10.18,10.18,0,10.18,0
833887,a5fb7d24-753d-46c8-854f-28ba0fb4ef7a,1444,CA Sick,5.77,5.77,0,5.77,0
566178,fccf418a-6739-470c-8112-a7fab3b75717,5049,Personal,45,45,0,45,0
566178,fccf418a-6739-470c-8112-a7fab3b75717,5049,Vacation,45,45,0,45,0
566178,fccf418a-6739-470c-8112-a7fab3b75717,5049,Take 5 Day,0,0,0,0,0
788648,acb077fc-81df-449f-a407-312883ccb90a,248,Sick Earned,25.45,25.45,0,25.45,0
828514,ac59cd96-590e-4614-b3b6-82ae1c72aed9,710,Personal,8.02,8.02,0,8.02,0
839125,0a1a9c8e-b44b-41a5-b9f2-3e7e9aee2f1a,1463,CA Sick,0,0,0,0,0
797776,4e5f283b-b32a-4607-a1b1-c4ce70ec6cfc,708,Personal,18.42,18.42,0,18.42,0
835947,590d1229-7031-4d75-a6bf-a41c22a5ba7d,1340,CA Sick,8,8,0,8,0
833149,1e7346f5-65cc-4e59-bf03-91c9a6f3d5b3,8062,Sick Earned,9,9,0,9,0
831432,b74b1826-82fb-40dd-b5f6-f5c1b2431066,8041,Sick Earned,16.93,16.93,0,16.93,0
844373,3590521e-45a9-4054-982d-750a5bffabb5,7002,Personal,3.78,3.78,0,3.78,0
799618,8caa647e-3e20-4cef-adc3-983c35ab0dd1,8088,Sick Earned,21.5,21.5,0,21.5,0
835053,a56ac90a-80e3-4ee4-b845-43b201be48b9,4017,Sick Earned,6.87,6.87,0,6.87,0
826669,041ab422-e386-4832-90c2-e61c7f3e0518,8215,Sick Earned,0,0,0,0,0
109679,5b3bca22-7bcc-4d71-93c3-f11f31e31ca1,1168,Personal,45,45,0,45,0
109679,5b3bca22-7bcc-4d71-93c3-f11f31e31ca1,1168,Vacation,81,81,0,81,0
109679,5b3bca22-7bcc-4d71-93c3-f11f31e31ca1,1168,Take 5 Day,9,9,0,9,0
728184,bd06571c-cb45-49d3-b509-73a4db9de843,920,Vacation,40,40,0,40,0
728184,bd06571c-cb45-49d3-b509-73a4db9de843,920,Personal,40,40,0,40,0
728184,bd06571c-cb45-49d3-b509-73a4db9de843,920,Take 5 Day,8,8,0,8,0
842104,846a2586-bb9f-418f-8539-570779ede496,8008,Sick Earned,4.17,4.17,0,4.17,0
645439,09d85e25-b153-4059-9691-9b5eff793bce,712,Personal,0,0,0,0,0
845302,5aca5ad5-eed1-4044-a02c-94ebdff1875a,1388,CA Sick,0,0,0,0,0
833214,1eb1803e-0406-4b45-a518-88a1bff956b6,107,Sick Earned,11.17,11.17,0,11.17,0
757214,083e88fd-d3db-4485-a17a-a87c8f9e6f17,1329,CA Sick,5,5,0,5,0
